country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","08-02-2026 09:00:00",27.106972,78.000111,OZONE,13,15,15
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-02-2026 09:00:00",28.840739,78.697531,CO,34,64,52
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","08-02-2026 09:00:00",28.88528,78.73880,PM2.5,49,123,86
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","08-02-2026 09:00:00",28.88528,78.73880,OZONE,16,45,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","08-02-2026 09:00:00",28.856664,78.772638,PM2.5,39,88,66
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","08-02-2026 09:00:00",28.849399,78.742362,PM2.5,29,84,59
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","08-02-2026 09:00:00",28.849399,78.742362,PM10,65,107,82
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","08-02-2026 09:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","08-02-2026 09:00:00",28.802625,78.753728,SO2,39,56,42
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","08-02-2026 09:00:00",26.906111,80.948222,NO2,26,32,28
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","08-02-2026 09:00:00",26.906111,80.948222,SO2,1,10,7
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","08-02-2026 09:00:00",26.90723,80.98579,PM2.5,22,44,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","08-02-2026 09:00:00",26.90723,80.98579,PM10,28,50,38
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-02-2026 09:00:00",26.8458805,80.9365541,NO2,40,60,49
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-02-2026 09:00:00",26.8458805,80.9365541,SO2,2,21,9
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","08-02-2026 09:00:00",26.8458805,80.9365541,CO,32,77,59
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","08-02-2026 09:00:00",28.999264,77.7590354,PM2.5,50,140,87
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","08-02-2026 09:00:00",25.4547,78.6039,PM2.5,19,105,44
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","08-02-2026 09:00:00",25.4547,78.6039,SO2,18,23,20
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","08-02-2026 09:00:00",26.4703136,80.3229863,OZONE,6,22,7
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","08-02-2026 09:00:00",28.2348927,77.8683002,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","08-02-2026 09:00:00",28.2348927,77.8683002,OZONE,4,15,15
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","08-02-2026 09:00:00",26.766433,80.927299,PM2.5,30,73,51
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","08-02-2026 09:00:00",26.766433,80.927299,PM10,37,63,51
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","08-02-2026 09:00:00",26.730136,83.433859,PM2.5,73,215,124
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","08-02-2026 09:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","08-02-2026 09:00:00",28.47272,77.482000,PM2.5,58,258,128
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","08-02-2026 09:00:00",28.47272,77.482000,NH3,8,15,12
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","08-02-2026 09:00:00",28.47272,77.482000,SO2,7,14,12
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","08-02-2026 09:00:00",28.725645,77.749675,SO2,21,62,42
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.757294,77.278792,PM10,124,307,197
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.685382,77.453839,PM2.5,76,305,199
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.685382,77.453839,NO2,36,77,61
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.685382,77.453839,SO2,15,20,17
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.6603346,77.3572563,PM10,131,257,169
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","08-02-2026 09:00:00",28.6603346,77.3572563,CO,12,100,26
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","08-02-2026 09:00:00",28.359581,79.414455,OZONE,13,20,16
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","08-02-2026 09:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","08-02-2026 09:00:00",28.406963,77.849831,NH3,7,12,10
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","08-02-2026 09:00:00",27.168897,78.376960,PM10,22,68,49
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-02-2026 09:00:00",28.83526,78.74460,SO2,21,26,22
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-02-2026 09:00:00",28.83526,78.74460,OZONE,12,27,13
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-02-2026 09:00:00",28.840739,78.697531,NH3,4,7,6
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","08-02-2026 09:00:00",26.766433,80.927299,NH3,4,5,4
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","08-02-2026 09:00:00",26.868120,81.005119,PM2.5,58,142,90
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","08-02-2026 09:00:00",26.868120,81.005119,CO,30,36,30
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","08-02-2026 09:00:00",28.999264,77.7590354,SO2,23,32,26
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-02-2026 09:00:00",28.9535882,77.7622941,PM2.5,58,225,126
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-02-2026 09:00:00",28.9535882,77.7622941,NO2,15,26,20
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","08-02-2026 09:00:00",28.6245479,77.3577104,PM2.5,72,227,133
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","08-02-2026 09:00:00",28.5898,77.3101,PM2.5,78,311,182
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","08-02-2026 09:00:00",28.569230,77.393848,PM2.5,70,240,138
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","08-02-2026 09:00:00",28.569230,77.393848,NH3,10,17,12
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","08-02-2026 09:00:00",25.425602,81.917152,PM2.5,28,86,50
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-02-2026 09:00:00","25.44919916 ","81.82735986 ",PM2.5,17,65,36
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-02-2026 09:00:00","25.44919916 ","81.82735986 ",PM10,32,88,50
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-02-2026 09:00:00","25.44919916 ","81.82735986 ",NH3,7,14,9
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","08-02-2026 09:00:00","25.44919916 ","81.82735986 ",SO2,6,42,21
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","08-02-2026 09:00:00",25.3505986,82.9083074,PM2.5,40,127,67
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","08-02-2026 09:00:00",25.301778,82.996789,PM10,32,97,57
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","08-02-2026 09:00:00",25.262326,82.995408,PM10,21,88,45
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","08-02-2026 09:00:00",25.32393,82.99687,NO2,2,16,3
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","08-02-2026 09:00:00",27.5714090,77.6557570,PM10,38,148,73
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","08-02-2026 09:00:00",27.5714090,77.6557570,SO2,16,33,19
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","08-02-2026 09:00:00",27.5714090,77.6557570,CO,19,69,35
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","08-02-2026 09:00:00",30.269444,78.044167,SO2,1,3,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","08-02-2026 09:00:00",30.269444,78.044167,OZONE,10,84,16
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","08-02-2026 09:00:00",29.2124114,78.9611753,CO,22,30,26
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","08-02-2026 09:00:00",30.075911,78.2859547,NO2,22,22,22
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","08-02-2026 09:00:00",23.6979360,86.9443950,CO,20,89,63
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","08-02-2026 09:00:00",23.6979360,86.9443950,OZONE,5,57,9
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","08-02-2026 09:00:00",23.6181830,87.1057180,NO2,7,30,19
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","08-02-2026 09:00:00",23.6181830,87.1057180,NH3,1,2,1
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","08-02-2026 09:00:00",23.6181830,87.1057180,SO2,5,20,9
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","08-02-2026 09:00:00",23.616515,87.119133,NO2,21,43,32
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","08-02-2026 09:00:00",23.616515,87.119133,SO2,8,16,11
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","08-02-2026 09:00:00",22.7605581,88.3617589,PM10,NA,NA,NA
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","08-02-2026 09:00:00",23.567923,87.306843,PM2.5,34,138,83
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","08-02-2026 09:00:00",23.5087640,87.3544400,PM10,57,277,116
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","08-02-2026 09:00:00",23.5087640,87.3544400,NH3,12,14,13
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","08-02-2026 09:00:00",23.549395,87.300496,PM10,72,146,113
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","08-02-2026 09:00:00",22.06047,88.109737,SO2,12,17,14
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","08-02-2026 09:00:00",22.629801,88.352017,SO2,10,30,16
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","08-02-2026 09:00:00",22.629801,88.352017,CO,12,100,62
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","08-02-2026 09:00:00",22.554954,88.292568,PM2.5,45,315,120
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-02-2026 09:00:00",22.6025571,88.3105664,PM10,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-02-2026 09:00:00",22.6025571,88.3105664,NO2,12,133,57
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","08-02-2026 09:00:00",22.6025571,88.3105664,CO,12,142,59
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","08-02-2026 09:00:00",22.611968,88.347422,PM2.5,88,335,207
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","08-02-2026 09:00:00",22.5367507,88.3638022,PM10,78,200,131
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","08-02-2026 09:00:00",22.5367507,88.3638022,NO2,12,91,51
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","08-02-2026 09:00:00",22.58157048,88.41002457,PM2.5,57,242,120
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","08-02-2026 09:00:00",22.556640,88.342674,OZONE,2,49,3
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","08-02-2026 09:00:00",22.49929,88.36917,PM10,89,334,167
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","08-02-2026 09:00:00",22.49929,88.36917,NH3,5,12,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","08-02-2026 09:00:00",22.627847,88.380669,SO2,6,11,9
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","08-02-2026 09:00:00",22.51106,88.35142,OZONE,4,41,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","08-02-2026 09:00:00",22.5448082,88.3403691,NO2,38,52,44
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","08-02-2026 09:00:00",22.5448082,88.3403691,OZONE,8,64,12
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","08-02-2026 09:00:00",26.6879226,88.4152495,SO2,13,24,16
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","08-02-2026 09:00:00",26.6879226,88.4152495,CO,47,76,59
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","08-02-2026 09:00:00",24.762518,84.982348,NO2,19,22,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","08-02-2026 09:00:00",24.762518,84.982348,SO2,8,11,9
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","08-02-2026 09:00:00",25.697189,85.245900,PM2.5,126,351,223
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","08-02-2026 09:00:00",25.697189,85.245900,NH3,5,15,11
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","08-02-2026 09:00:00",25.560083,87.553265,PM10,81,150,107
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","08-02-2026 09:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","08-02-2026 09:00:00",25.560083,87.553265,CO,72,98,81
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","08-02-2026 09:00:00",27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","08-02-2026 09:00:00",27.308328,84.531742,CO,32,34,34
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","08-02-2026 09:00:00",26.63086,84.90051,PM10,48,157,108
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","08-02-2026 09:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-02-2026 09:00:00",25.892357,86.590325,PM2.5,43,248,120
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-02-2026 09:00:00",25.892357,86.590325,NH3,4,5,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","08-02-2026 09:00:00",25.892357,86.590325,CO,35,42,37
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","08-02-2026 09:00:00",25.859655,85.77944,NO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","08-02-2026 09:00:00",24.952822,84.002396,OZONE,14,23,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-02-2026 09:00:00",26.2271665,84.3570427,NO2,2,3,2
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-02-2026 09:00:00",26.2271665,84.3570427,CO,47,108,68
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","08-02-2026 09:00:00",26.2271665,84.3570427,OZONE,14,15,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","08-02-2026 09:00:00",30.735567,76.775714,PM2.5,40,217,61
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","08-02-2026 09:00:00",30.735567,76.775714,CO,44,72,53
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","08-02-2026 09:00:00",16.554731,80.649110,NH3,4,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","08-02-2026 09:00:00",16.554731,80.649110,SO2,14,17,15
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","08-02-2026 09:00:00",17.72,83.3,NO2,18,164,79
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","08-02-2026 09:00:00",17.72,83.3,OZONE,3,94,5
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","08-02-2026 09:00:00",26.071318,91.87488,PM10,68,119,89
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","08-02-2026 09:00:00",26.10887,91.589544,PM2.5,28,149,71
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","08-02-2026 09:00:00",26.10887,91.589544,OZONE,9,15,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","08-02-2026 09:00:00",26.187500,91.744194,PM2.5,1,1,1
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","08-02-2026 09:00:00",26.63086,84.90051,SO2,2,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","08-02-2026 09:00:00",25.376776,86.471523,OZONE,7,12,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","08-02-2026 09:00:00",26.11442,85.39813,NH3,8,15,11
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","08-02-2026 09:00:00",26.1403345,85.3650192,PM10,63,75,69
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","08-02-2026 09:00:00",26.1403345,85.3650192,NH3,3,6,5
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","08-02-2026 09:00:00",26.1209,85.3647,SO2,4,10,7
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","08-02-2026 09:00:00",16.9872867,81.7363176,CO,22,64,33
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","08-02-2026 09:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","08-02-2026 09:00:00",16.536107,80.594233,PM10,70,101,80
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","08-02-2026 09:00:00",16.486692,80.699436,OZONE,24,24,24
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","08-02-2026 09:00:00",16.509717,80.612222,CO,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","08-02-2026 09:00:00",26.349082,92.68449,PM2.5,87,231,144
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","08-02-2026 09:00:00",26.349082,92.68449,CO,10,26,24
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","08-02-2026 09:00:00",26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","08-02-2026 09:00:00",26.446912,91.439057,NO2,14,15,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","08-02-2026 09:00:00",26.446912,91.439057,NH3,6,6,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","08-02-2026 09:00:00",26.446912,91.439057,CO,20,22,21
India,Assam,Silchar,"Tarapur, Silchar - PCBA","08-02-2026 09:00:00",24.82827,92.79525,OZONE,2,5,2
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","08-02-2026 09:00:00",25.5626095,84.663264,CO,50,58,54
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","08-02-2026 09:00:00",24.75746,84.366208,PM10,47,125,89
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","08-02-2026 09:00:00",24.75746,84.366208,SO2,10,18,15
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","08-02-2026 09:00:00",25.42742023,86.13886079,PM2.5,47,210,133
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","08-02-2026 09:00:00",25.251013,86.989001,PM2.5,37,67,52
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-02-2026 09:00:00",16.5150833,80.5181667,PM10,78,295,143
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-02-2026 09:00:00",16.5150833,80.5181667,NO2,23,107,51
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","08-02-2026 09:00:00",16.5150833,80.5181667,CO,4,101,59
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","08-02-2026 09:00:00",13.204880,79.097889,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","08-02-2026 09:00:00",13.204880,79.097889,NO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","08-02-2026 09:00:00",14.465052,78.824187,PM2.5,79,158,102
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","08-02-2026 09:00:00",25.265194,87.012947,NH3,9,11,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","08-02-2026 09:00:00",25.265194,87.012947,SO2,44,54,48
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","08-02-2026 09:00:00",25.265194,87.012947,OZONE,16,34,18
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","08-02-2026 09:00:00",25.567520,83.966379,CO,20,28,24
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","08-02-2026 09:00:00",24.792403,84.992416,PM2.5,18,95,54
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","08-02-2026 09:00:00",24.792403,84.992416,CO,2,26,2
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","08-02-2026 09:00:00",25.592539,85.227158,SO2,2,21,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-02-2026 09:00:00",25.619651,85.147382,NO2,11,18,14
India,Bihar,Patna,"Muradpur, Patna - BSPCB","08-02-2026 09:00:00",25.619651,85.147382,OZONE,4,16,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","08-02-2026 09:00:00",25.599486,85.113666,SO2,6,8,7
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","08-02-2026 09:00:00",25.366336,87.117468,PM2.5,77,153,102
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","08-02-2026 09:00:00",22.08815,82.13737,NO2,18,87,27
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","08-02-2026 09:00:00",22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-02-2026 09:00:00",22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-02-2026 09:00:00",22.368195,82.746431,NO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","08-02-2026 09:00:00",22.368195,82.746431,CO,4,17,17
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-02-2026 09:00:00",22.348441,82.549611,NO2,14,18,15
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-02-2026 09:00:00",22.348441,82.549611,SO2,3,15,10
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","08-02-2026 09:00:00",22.348441,82.549611,OZONE,12,26,26
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","08-02-2026 09:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","08-02-2026 09:00:00",22.126650,83.483212,SO2,1,15,5
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-02-2026 09:00:00",28.656756,77.227234,PM2.5,124,337,218
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-02-2026 09:00:00",28.656756,77.227234,PM10,123,269,179
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","08-02-2026 09:00:00",28.656756,77.227234,OZONE,7,97,30
India,Delhi,Delhi,"DTU, Delhi - CPCB","08-02-2026 09:00:00",28.7500499,77.1112615,PM2.5,68,260,153
India,Delhi,Delhi,"DTU, Delhi - CPCB","08-02-2026 09:00:00",28.7500499,77.1112615,OZONE,7,27,10
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","08-02-2026 09:00:00",28.498571,77.264840,NO2,15,82,38
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","08-02-2026 09:00:00",28.5710274,77.0719006,NO2,43,115,66
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-02-2026 09:00:00",30.751462,76.762879,NO2,9,14,11
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","08-02-2026 09:00:00",30.751462,76.762879,NH3,9,9,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","08-02-2026 09:00:00",30.719859,76.738637,SO2,8,16,13
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","08-02-2026 09:00:00",21.194815,81.314770,PM10,16,66,33
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","08-02-2026 09:00:00",21.194815,81.314770,NH3,1,6,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","08-02-2026 09:00:00",21.194815,81.314770,OZONE,2,30,4
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","08-02-2026 09:00:00",21.185571,81.343175,NO2,9,84,26
